domain,intent,utterance
ovos-skill-wordnet.openvoiceos,"holonym.intent","què és un holònim de {query}"
ovos-skill-wordnet.openvoiceos,"holonym.intent","vull saber un holònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","quin és s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber els hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber els termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber els termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber es hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber es termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber es termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber l'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber l'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber l'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber s'hipònims de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber s'termes més especialitzats de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber s'termes més específics de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber el hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber el terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber el terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber es hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber es terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber es terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber l'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber l'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber l'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber s'hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber s'terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber s'terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digue'm un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","digues-me un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dona'm un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","dóna'm un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","indica'm un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","què és un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber un hipònim de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber un terme més especialitzat de {query}"
ovos-skill-wordnet.openvoiceos,"hyponym.intent","vull saber un terme més específic de {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca a la xarxa de mots {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca al diccionari de sinònims {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca al tesaure {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca en el diccionari de sinònims {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca en el tesaure {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca en la xarxa de mots {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","cerca a la xarxa de mots {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","cerca al diccionari de sinònims {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","cerca al tesaure {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","cerca en el diccionari de sinònims {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","cerca en el tesaure {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","cerca en la xarxa de mots {query}"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca {query} a la xarxa de mots"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca {query} al diccionari de sinònims"
ovos-skill-wordnet.openvoiceos,"search_wordnet.intent","busca {query} al tesaure"
